Order_ID,Order_Date,Customer_ID,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Sales_Channel
ORD10948,2025-04-22,CUST1156,Gurgaon,Clothing,Jeans,4,1800,0.05,6840.0,2577.27,Online
ORD10949,2025-01-04,CUST1135,Gurgaon,Furniture,Office Chair,4,8500,0.05,32300.0,12205.84,Store
ORD10950,2025-12-16,CUST1015,Ghaziabad,Furniture,Table Lamp,4,1800,0.15,6120.0,1343.91,Online
ORD10951,2025-11-27,CUST1169,Ghaziabad,Furniture,Office Chair,3,8500,0.05,24225.0,5720.81,Store
ORD10952,2025-11-14,CUST1143,Faridabad,Electronics,Headphones,2,2500,0.15,4250.0,1040.06,Online
ORD10953,2025-12-16,CUST1026,Ghaziabad,Furniture,Desk,1,11000,0.15,9350.0,3130.77,Online
ORD10954,2025-04-05,CUST1237,Delhi,Furniture,Bookshelf,5,6000,0.2,24000.0,6870.93,Online
ORD10955,2025-06-01,CUST1189,Chandigarh,Furniture,Bookshelf,5,6000,0.1,27000.0,9160.91,Store
ORD10956,2025-11-07,CUST1140,Gurgaon,Furniture,Table Lamp,5,1800,0.05,8550.0,3190.12,Online
ORD10957,2025-05-17,CUST1069,Jaipur,Home & Kitchen,Bedsheet,1,1600,0.15,1360.0,379.34,Store
ORD10958,2025-09-04,CUST1110,Gurgaon,Furniture,Desk,4,11000,0.1,39600.0,13989.13,Online
ORD10959,2025-08-31,CUST1078,Noida,Furniture,Bookshelf,2,6000,0.2,9600.0,2348.89,Store
ORD10960,2025-01-31,CUST1056,Delhi,Furniture,Desk,4,11000,0.2,35200.0,11037.51,Store
ORD10961,2025-02-09,CUST1143,Jaipur,Furniture,Office Chair,3,8500,0.05,24225.0,9048.27,Online
ORD10962,2025-08-17,CUST1010,Faridabad,Furniture,Office Chair,5,8500,0.1,38250.0,12681.73,Store
ORD10963,2025-02-05,CUST1204,Gurgaon,Electronics,Monitor,2,12000,0.15,20400.0,3767.4,Store
ORD10964,2025-08-11,CUST1146,Noida,Furniture,Office Chair,3,8500,0.0,25500.0,5255.38,Online
ORD10965,2025-01-06,CUST1004,Ghaziabad,Home & Kitchen,Cookware Set,1,3500,0.05,3325.0,760.63,Online
ORD10966,2025-11-18,CUST1170,Faridabad,Home & Kitchen,Air Fryer,5,7000,0.05,33250.0,7698.24,Store
ORD10967,2025-08-08,CUST1096,Gurgaon,Furniture,Office Chair,2,8500,0.05,16150.0,4943.99,Online
ORD10968,2025-03-16,CUST1174,Gurgaon,Home & Kitchen,Bedsheet,3,1600,0.1,4320.0,893.75,Store
ORD10969,2025-01-04,CUST1151,Jaipur,Furniture,Bookshelf,2,6000,0.0,12000.0,3746.53,Store
ORD10970,2025-12-01,CUST1215,Gurgaon,Electronics,Laptop,3,55000,0.0,165000.0,43385.2,Online
ORD10971,2025-05-14,CUST1216,Delhi,Furniture,Table Lamp,3,1800,0.1,4860.0,1358.91,Store
ORD10972,2025-04-28,CUST1196,Jaipur,Clothing,Jeans,1,1800,0.2,1440.0,298.26,Store
ORD10973,2025-04-04,CUST1086,Gurgaon,Home & Kitchen,Cookware Set,4,3500,0.1,12600.0,3031.14,Online
ORD10974,2025-03-03,CUST1213,Faridabad,Electronics,Headphones,4,2500,0.0,10000.0,3577.7,Online
ORD10975,2025-07-13,CUST1151,Faridabad,Clothing,Sneakers,2,2800,0.2,4480.0,1646.66,Store
ORD10976,2025-12-01,CUST1077,Noida,Furniture,Office Chair,5,8500,0.0,42500.0,12160.04,Store
ORD10977,2025-07-22,CUST1052,Noida,Home & Kitchen,Mixer,2,4500,0.15,7650.0,2451.28,Online
ORD10978,2025-01-26,CUST1034,Gurgaon,Clothing,Sneakers,1,2800,0.15,2380.0,868.56,Online
ORD10979,2025-06-22,CUST1231,Ghaziabad,Furniture,Bookshelf,2,6000,0.05,11400.0,3581.35,Store
ORD10980,2025-10-27,CUST1179,Ghaziabad,Clothing,Jeans,2,1800,0.1,3240.0,593.75,Store
ORD10981,2025-05-13,CUST1085,Jaipur,Electronics,Laptop,4,55000,0.0,220000.0,71199.7,Online
ORD10982,2025-11-22,CUST1185,Jaipur,Electronics,Laptop,1,55000,0.0,55000.0,12380.66,Online
ORD10983,2025-04-28,CUST1228,Gurgaon,Electronics,Monitor,5,12000,0.1,54000.0,20227.25,Online
ORD10984,2025-11-20,CUST1036,Gurgaon,Home & Kitchen,Mixer,1,4500,0.2,3600.0,797.77,Store
ORD10985,2025-10-02,CUST1219,Ghaziabad,Clothing,Jeans,1,1800,0.0,1800.0,401.33,Store
ORD10986,2025-07-31,CUST1025,Faridabad,Home & Kitchen,Air Fryer,4,7000,0.15,23800.0,6438.83,Online
ORD10987,2025-08-13,CUST1057,Ghaziabad,Furniture,Table Lamp,5,1800,0.05,8550.0,2694.4,Online
ORD10988,2025-01-20,CUST1170,Ghaziabad,Home & Kitchen,Bedsheet,1,1600,0.0,1600.0,419.96,Online
ORD10989,2025-04-23,CUST1230,Ghaziabad,Clothing,T-Shirt,3,900,0.0,2700.0,788.64,Online
ORD10990,2025-05-20,CUST1213,Chandigarh,Electronics,Monitor,4,12000,0.15,40800.0,14794.35,Store
ORD10991,2025-02-16,CUST1087,Delhi,Furniture,Bookshelf,3,6000,0.2,14400.0,3827.94,Online
ORD10992,2025-01-01,CUST1135,Jaipur,Home & Kitchen,Mixer,2,4500,0.1,8100.0,1541.64,Online
ORD10993,2025-03-31,CUST1017,Noida,Clothing,Jeans,2,1800,0.1,3240.0,882.87,Online
ORD10994,2025-05-22,CUST1167,Gurgaon,Electronics,Headphones,4,2500,0.1,9000.0,2100.31,Online
ORD10995,2025-11-16,CUST1168,Ghaziabad,Furniture,Desk,3,11000,0.0,33000.0,6714.74,Store
ORD10996,2025-02-07,CUST1196,Ghaziabad,Furniture,Desk,1,11000,0.2,8800.0,3242.38,Online
ORD10997,2025-10-20,CUST1057,Noida,Electronics,Monitor,3,12000,0.2,28800.0,7976.64,Store
ORD10998,2025-05-19,CUST1209,Delhi,Electronics,Headphones,1,2500,0.1,2250.0,778.29,Online
ORD10999,2025-12-22,CUST1152,Faridabad,Home & Kitchen,Bedsheet,4,1600,0.0,6400.0,1431.32,Online
ORD11000,2025-11-29,CUST1148,Delhi,Electronics,Smartphone,3,22000,0.1,59400.0,18556.78,Online
ORD10101,2025-05-16,CUST1058,Delhi,Furniture,Desk,4,11000,0.2,35200.0,7174.67,Online
ORD10251,2025-12-04,CUST1086,Jaipur,Home & Kitchen,Cookware Set,5,3500,0.15,14875.0,5492.27,Online
